date,prices,market_caps,total_volumes
2019-11-29,0.022591932755129,4208156.816552417,474194.21632163314
2019-11-30,0.0237423795274052,4437770.4491366455,469816.9128731412
2019-12-01,0.0230448484887511,4306680.924019005,466501.1077291551
2019-12-02,0.02137622526734,4016590.708386779,559691.6723328268
2019-12-03,0.0207747041851492,3897987.895825101,485808.9935836579
2019-12-04,0.0209421215169534,3934294.1071772887,502441.5599319471
2019-12-05,0.0209393940256527,3940801.8410800407,409361.1901075876
2019-12-06,0.0211675793934298,3961663.287147098,525001.1159620384
2019-12-07,0.0211795491281039,3965421.2093937295,469714.7884469958
2019-12-08,0.0217995055864889,4089504.048752903,560325.4412221061
2019-12-09,0.0252853004529692,4391624.286209592,625549.7736921465
2019-12-10,0.0269725307191145,5023868.697362531,600855.1138940768
2019-12-11,0.0246474632745119,4614245.921696978,526982.8406776834
2019-12-12,0.0242553724284727,4545469.911001307,535294.6140720975
2019-12-13,0.0243346466945106,4565071.316176514,497656.5343877526
2019-12-14,0.0240616586272,4546745.061405503,515837.35291724175
2019-12-15,0.0244352508013286,4564620.39539235,635946.9058502758
2019-12-16,0.0237607831393219,4444579.157518625,523047.6684006717
2019-12-17,0.0244244723382518,4582092.04016876,600794.428250622
2019-12-18,0.0238600614473042,4475318.407249384,492313.6158650015
2019-12-19,0.0261260702453195,4903643.372576248,580810.0716261809
2019-12-20,0.0275491723946903,5168204.195123434,571148.1860532815
2019-12-21,0.0311915723522464,5812059.702270725,578230.0279568061
2019-12-22,0.0350016858909967,6561931.630344499,612519.7971440284
2019-12-23,0.0379177444317183,7107355.064823481,602867.563516869
2019-12-24,0.0391421970497302,7337092.603775676,641880.131401552
2019-12-25,0.0428897487614772,8029476.363145674,625811.1780522454
2019-12-26,0.0428389916175422,8034661.184292173,590437.1819458547
2019-12-27,0.0434464415728119,8177397.912634878,576751.9929726485
2019-12-28,0.0422417200749679,7909230.386253748,500220.27895230416
2019-12-29,0.0419945141412217,7869143.442620115,559625.4688907098
2019-12-30,0.0444231243239644,8326460.795712551,594928.2486166735
2019-12-31,0.0420078200072416,7872724.400715454,595142.4987293195
2020-01-01,0.041538668229589,7789135.403889146,511813.2364233961
2020-01-02,0.042410912962474,7970704.266714309,579101.7181748335
2020-01-03,0.042809342384925,8071521.609837665,498927.5012321477
2020-01-04,0.0442541562813955,8325512.056411262,542266.9459180258
2020-01-05,0.0489237412352532,9198155.467566377,652971.9297486254
2020-01-06,0.0490298648919569,9206944.045926925,580963.6718887036
