time,prices,market_caps,total_volumes
2020-11-19,0.03799394416118449,57150125.0571814,46880192.41550486
2020-11-20,0.03799394416118449,57150125.0571814,46880192.41550486
2020-11-21,0.036032678617145486,50869747.41610052,19245684.88030742
2020-11-22,0.037759030852068484,56628613.34590744,15564341.634849304
2020-11-23,0.041700258951893554,61179759.4417015,10294247.975168316
2020-11-24,0.04693043991845228,71821697.99249883,25199650.968670677
2020-11-25,0.04146153269139923,62507160.284477055,19994320.542548504
2020-11-26,0.03867404071860826,58103362.52442783,15117171.504114551
2020-11-27,0.03574975548524735,53404382.35398953,8986708.281679804
2020-11-28,0.036711556940278584,55318739.29123506,8957768.596036537
2020-11-29,0.03772891604909474,56393183.55825868,7586983.672225124
2020-11-30,0.037211517187439,55766335.9192747,3644230.2039204068
2020-12-01,0.037045805365985084,55424716.07872067,4807468.995354247
2020-12-02,0.03518800358181919,52754648.47402416,5634460.866668682
2020-12-03,0.03616517035710235,54257301.4069604,4722054.207246728
2020-12-04,0.038896606925846226,59086728.67142991,6159751.100347044
2020-12-05,0.039737137436827365,59417370.44901765,13442579.892497344
2020-12-06,0.044455846606870575,66447796.87445333,11448891.843836829
2020-12-07,0.043169163883080536,64708794.47320109,16522572.236239025
2020-12-08,0.05186496682819228,77831700.48822054,22575633.524921753
2020-12-09,0.053225936431188066,81518237.76040018,56520144.69498607
2020-12-10,0.05651399987897254,83998713.4271983,34070200.911635295
2020-12-11,0.04901684322839572,73855421.47687797,17704802.227153406
2020-12-12,0.0457088395776075,68664713.7254064,17426630.30263373
2020-12-13,0.05131198650387432,77545359.6886148,15374554.028095566
2020-12-14,0.051767035944822314,76549856.61274643,12850464.013238521
2020-12-15,0.052583771756891044,78645891.42958531,15551006.847439518
2020-12-16,0.04917764589373789,73855819.78370732,10925047.536335016
2020-12-17,0.05070357320206198,77926875.31413732,12995342.223264778
2020-12-18,0.04578088221219117,69158854.26362197,13067426.665066697
2020-12-19,0.04922793806246585,73894026.76326536,17365905.926669706
2020-12-20,0.05545635993426217,82669614.2249514,23523069.159841485
2020-12-21,0.05221295613418041,79008918.79562686,31779463.414748657
2020-12-22,0.050839035918214266,76099538.66463964,18018781.84311026
2020-12-23,0.05506874632463776,82603119.48695664,12344164.65834725
2020-12-24,0.047362616953602096,72532370.98428649,13919368.08104679
2020-12-25,0.04870126864929489,73763175.963864,6259245.409444055
2020-12-26,0.04558940825513533,68388535.1919852,7585193.188478532
2020-12-27,0.04434800943911611,66512078.39280612,6180720.974932515
2020-12-28,0.04311920916279445,64688675.72216204,8456123.269620894
2020-12-29,0.0457265686688145,69065534.43994851,9115856.454072054
2020-12-30,0.04089070059614873,61194943.431478426,7923648.762632905
2020-12-31,0.04181157220605003,62519796.60839421,5830470.106791747
2021-01-01,0.04165320000562568,62545809.10379865,3811634.622431474
2021-01-02,0.042053289217875864,63138625.08484294,4120473.356932374
2021-01-03,0.04098632984400051,61453498.69011482,4413623.359725089
2021-01-04,0.041484654256873324,63352674.58367317,6640888.315357405
2021-01-05,0.04036254269928959,60536337.46129344,10102071.697799014
2021-01-06,0.04420945275869205,66292911.848463885,11441867.604627818
2021-01-07,0.04753352573186026,71845284.89100158,10282562.79147346
2021-01-08,0.0508232561314567,76384334.85465,12019123.458123362
2021-01-09,0.04532457994524779,67971779.24145497,10601011.326890236
2021-01-10,0.04723849949732689,71379781.4778538,7589501.556035257
2021-01-11,0.04484118496281805,67329102.3880465,8452583.977981415
2021-01-12,0.041445141135133284,62342123.15192451,9283957.66704946
2021-01-13,0.041267805604675134,61901708.40701269,4786201.701333827
2021-01-14,0.043565446896546345,65316982.63486678,4990993.5987955695
2021-01-15,0.04519177415995066,67317707.58621927,5430731.235174485
2021-01-16,0.04504011734559585,67541510.69631429,6274678.279889115
2021-01-17,0.0538342707512343,79871610.76416247,13933712.781552438
2021-01-18,0.06440436960909196,97156522.44846009,26237340.137973946
2021-01-19,0.06350140620195255,95946045.00692393,23108381.000970524
2021-01-20,0.06200429871076883,93787140.76224077,11048566.126270548
2021-01-21,0.06042320469092347,90634807.03638521,14113388.498395665
2021-01-22,0.05478009484828584,83222964.0142959,11205272.363730542
2021-01-23,0.06063175993940447,91503809.10071094,13044063.378747692
2021-01-24,0.06413417137282237,95944885.49327412,9459616.52718883
2021-01-25,0.06630713245493565,99311923.15437189,8804064.943719653
2021-01-26,0.059253697188463246,88964932.1452752,7257261.380903217
2021-01-27,0.061817643693615684,93709520.66303985,6955930.068892599
2021-01-28,0.055261760661706794,83357743.10788497,8249868.310730136
2021-01-29,0.05868615957742334,88251162.86042601,7801201.292590118
2021-01-30,0.05597969990400179,83798915.05738479,11561253.230240075
2021-01-31,0.05601162479199416,84099223.5277343,6570990.300810941
2021-02-01,0.057406288751620654,85976709.06973225,10254401.997934248
2021-02-02,0.061668239000882995,91975466.55103019,7086829.022988335
2021-02-03,0.060750559815539694,91081700.51765092,6012872.0279227225
2021-02-04,0.07084093741190864,106008919.51602122,15553820.663968429
2021-02-05,0.06511838973569045,98339125.51360396,12586163.708691128
2021-02-06,0.07247439766046708,112050497.903281,11417813.423133591
2021-02-07,0.07094681079850025,106396400.36634031,15675546.309022812
2021-02-08,0.07250371245423143,108465919.56484681,12149096.938587187
2021-02-09,0.08531534648368591,127309034.72951907,26835414.582045604
2021-02-10,0.08729108890087721,131042623.49293637,14866055.406503972
2021-02-11,0.10533789887244407,160496754.64761314,37143616.71918145
2021-02-12,0.10732540410401516,160776492.8288682,25044115.569180146
2021-02-13,0.1274013186617159,192684912.20185125,22970071.04732993
