date,prices,market_caps,total_volumes
2020-01-19,0.0387287202699804,335641838.044798,46453803.29541581
2020-01-20,0.0372935375646768,333458023.526333,27384304.07557968
2020-01-21,0.0359655000344042,342992244.3701929,24906362.43489857
2020-01-22,0.0381102493787003,386539016.8493648,15047358.533067068
2020-01-23,0.0429487796547015,354160751.3691063,36704162.167588696
2020-01-24,0.0394570072670967,354424080.44534385,41174714.303594746
2020-01-25,0.0393773393116314,344568303.51990473,24870358.297870323
2020-01-26,0.0384773528692663,358689586.0469342,30261863.909717776
2020-01-27,0.0398592830218463,352233671.79004365,19739083.006999124
2020-01-28,0.039843235870817,372829602.95759165,33411509.23001962
2020-01-29,0.0409868119517724,366461692.8756655,31300129.634854782
2020-01-30,0.0407179658795981,375055841.19622624,30494545.254215434
2020-01-31,0.0416728712486554,406823809.2368248,27633046.96163908
2020-02-01,0.0447579324154071,444136285.2346869,32015211.230697155
2020-02-02,0.0493484761426706,429483932.566814,48302899.17323364
2020-02-03,0.0477204369571704,435947384.3612526,39385003.67275385
2020-02-04,0.0487731729310971,432911452.5023123,33619890.9115252
2020-02-05,0.0481012725056015,524775267.00887215,33994001.02366652
2020-02-06,0.0583083630074645,527777406.2460685,53313271.922698654
2020-02-07,0.0585931479476688,533466459.60058606,76310377.5418834
2020-02-08,0.0588764450284446,531149487.6674696,45865769.22218184
2020-02-09,0.0590166097473873,578209318.3360162,45387403.93094403
2020-02-10,0.0643542536049674,586641232.8422462,51622937.75114235
2020-02-11,0.0650778722615085,673059280.4867575,49842170.3343686
2020-02-12,0.074784364506838,663730130.3185124,60238535.72624943
2020-02-13,0.0737477922658066,615261275.4750032,64813603.979787365
2020-02-14,0.0684100719732171,651406491.3548095,67178927.12918249
2020-02-15,0.0723784990474653,614424186.5923144,44849091.365234174
2020-02-16,0.0683395139611172,598578746.3897103,48517033.32821734
2020-02-17,0.0663942525158818,562687245.2038677,56320414.40996117
2020-02-18,0.0625782675991596,592731151.7800438,60537989.691412896
2020-02-19,0.0657035885152932,539584972.4615064,47000930.389862426
2020-02-20,0.0599195835763652,534116534.9732954,31906936.102490645
2020-02-21,0.0594023822035934,547896586.504479,47983850.744217984
2020-02-22,0.0608773985072618,534302968.8311782,33397091.86928655
2020-02-23,0.0593398656137822,550755889.1834062,37299391.8775446
2020-02-24,0.0611792015523398,509683253.2985017,23305648.067918245
2020-02-25,0.0568195906684481,458645557.26182526,23970939.2336812
2020-02-26,0.0507961288689642,410325006.0613758,38621490.122181565
2020-02-27,0.045584890830169,444951546.4130685,27566817.232744027
2020-02-28,0.0495364923049291,452963813.1967045,43208277.07775833
2020-02-29,0.0503251571077506,435823633.42519546,41051664.61832252
2020-03-01,0.0484248481637355,440686959.3715361,25577895.001193494
2020-03-02,0.0491888727427445,481833660.4900753,27687390.249803245
2020-03-03,0.0536953346150876,482197840.3116405,31087430.41475807
2020-03-04,0.0534952821950354,471598647.53105634,26401856.94770586
2020-03-05,0.0526374659537725,483897254.3862167,35567977.01763031
2020-03-06,0.0537663616044425,489754678.1284033,18454697.970693592
2020-03-07,0.0544171864647578,481473472.795127,33574517.20780621
2020-03-08,0.0536150272036329,407742208.41310304,27590298.418564845
2020-03-09,0.0448124421964367,397693105.8301327,40883878.747545615
2020-03-10,0.0446726008491346,402935778.60632914,38231866.60088319
2020-03-11,0.0447706420723444,396879221.9567937,29196211.59909
2020-03-12,0.0440976913334323,258413599.47400188,25363492.656350862
2020-03-13,0.0311951175536251,312289333.6795729,39415380.60206538
2020-03-14,0.0346988148571413,299139199.8256073,35524156.231541574
2020-03-15,0.0337366087850929,306744424.01543665,36660720.37138942
2020-03-16,0.0340827137832799,294197189.49802464,21547003.66872489
2020-03-17,0.0326885766145236,316155624.14762807,26124183.707703885
2020-03-18,0.0346150706045553,314551218.762682,21827884.90650168
2020-03-19,0.0349545185585276,359959542.5610099,19791540.21333436
2020-03-20,0.039995504733445,357781701.3022658,38279637.57194393
2020-03-21,0.0397615242622623,351336061.3978106,31834050.69792128
2020-03-22,0.0390373401596497,332127144.1136079,26875796.62147412
2020-03-23,0.0363893471006689,360921984.67993313,26397670.18676931
2020-03-24,0.0401024427466706,356638829.8491411,11621876.441524869
2020-03-25,0.0396265366543075,344594134.0646691,35506104.75551443
2020-03-26,0.038345741858033,359391790.11596763,12436083.07979139
2020-03-27,0.0399324211284333,339153913.8932691,26803181.558991045
2020-03-28,0.0376837682145503,332946512.9434421,13820678.552752316
2020-03-29,0.0369940569978262,322971289.36533344,22867374.52030879
2020-03-30,0.0358478960026107,330686269.9846601,8538066.587260257
2020-03-31,0.0367339323486539,326718120.0142345,29412353.933451053
2020-04-01,0.0363928447671854,326844597.4079911,16400939.571231896
2020-04-02,0.0370183283055118,332515688.2539119,17238537.949820142
2020-04-03,0.0370236792682145,336096937.5180971,26292729.16849097
2020-04-04,0.0373441041728268,339743834.08676964,19177711.18045647
2020-04-05,0.0377395230404673,338238844.8093925,17111953.206846952
2020-04-06,0.0368654848897168,357876172.45692295,31207829.49080727
2020-04-07,0.0397640191662985,350538117.2762858,25578081.718747277
2020-04-08,0.0389486797016927,357772431.7496036,23089925.379770413
2020-04-09,0.0397524924210395,353943612.6934924,14827705.83290433
2020-04-10,0.0393270680814243,332810611.186421,17234228.695763085
2020-04-11,0.036996837308213,330256089.8990692,21801719.13061594
2020-04-12,0.0366951211039738,331519431.677902,20350145.070547637
2020-04-13,0.0368354924127486,332879527.3899671,27749032.140329257
2020-04-14,0.0370996447841796,330644285.5029802,12847329.681847991
2020-04-15,0.0365712923290438,325106572.1471502,29766678.454717867
2020-04-16,0.0360830288149905,339701357.80502725,9267901.61755656
2020-04-17,0.0377445953158635,331433583.14121586,21119304.646437857
2020-04-18,0.036825953686449,343514526.8393933,15893721.455263432
2020-04-19,0.0381682807641735,329778232.1449466,24551782.57267747
2020-04-20,0.036743138133548,319747002.0921577,21644325.860961307
2020-04-21,0.0355274446808539,316432908.6382005,20691845.195603594
2020-04-22,0.0352170553422557,328076646.2705821,7236035.315173577
2020-04-23,0.0364529607007816,334324577.0971779,7865153.650690332
2020-04-24,0.0371077325111081,347565382.7651928,23513846.263151158
2020-04-25,0.0382751271960062,352881154.6244279,18759550.89222414
2020-04-26,0.0388046809877967,357340761.0289611,9596809.417452538
2020-04-27,0.0396565565109398,355567850.8329658,7665067.637043987
2020-04-28,0.0395075389858303,366474344.1578388,10314228.9787676
2020-04-29,0.0407193715776175,383222053.9194443,11544112.986075437
2020-04-30,0.0425802282180027,368231391.1179786,15855905.17632892
2020-05-01,0.040589195116314,374544153.2831992,17212614.14144618
2020-05-02,0.0417320763050435,384493822.2759871,15128613.623847052
2020-05-03,0.0429684277510002,377342018.57059056,10881466.718792615
2020-05-04,0.041941923334795,366740585.5433224,8045346.106622335
2020-05-05,0.0408451598142149,368215456.1209537,24427915.74144629
2020-05-06,0.0409128284624296,371641221.02401024,16976269.30878635
2020-05-07,0.0410261634344657,371846143.1869971,35337607.01639326
2020-05-08,0.0413162381364792,376286855.2476838,26297528.04359962
2020-05-09,0.0418802647686679,365499852.9414106,23551234.52853772
2020-05-10,0.0393073273123278,336950857.3667046,24214608.71586264
2020-05-11,0.037632847194804,335693728.4294214,22697893.7045518
2020-05-12,0.0372993031629689,343986056.7561797,24799234.051093686
2020-05-13,0.0384113664162591,348260165.88324535,23074824.651809968
2020-05-14,0.0389812444550513,356219629.5394519,22117944.660805974
2020-05-15,0.0397425348825197,348707927.1479316,23370864.12028293
2020-05-16,0.0386894505706553,350551731.3319362,22404318.73935361
2020-05-17,0.0391242863879711,350485738.72506493,16306659.705900429
2020-05-18,0.0390442108739213,353166300.32324445,29035767.530974276
2020-05-19,0.0393264796697988,354801488.1660759,8300185.406207299
2020-05-20,0.0394246915502052,352019179.50894874,8792764.848909827
2020-05-21,0.0393150024115753,343816848.5324708,9987338.55985446
2020-05-22,0.0383866371582155,364409187.41591823,10558074.671382643
2020-05-23,0.0404952554806196,363856866.0019049,16813294.21895337
2020-05-24,0.0404300693794281,345726368.5606661,15081470.884115117
2020-05-25,0.0382436554689095,364327641.03066695,14885491.26937852
2020-05-26,0.0408884917710121,371160222.9125693,12742270.39741067
2020-05-27,0.0412296305326152,365498094.9605891,14693960.90256914
2020-05-28,0.0406071786320287,373391252.9506722,10579318.436996222
2020-05-29,0.0414253070918959,370536375.67769295,11115694.03016617
2020-05-30,0.0410981034929101,385138471.6007168,9741688.983361833
2020-05-31,0.0428587589337081,378369769.8232422,11172071.418272745
2020-06-01,0.0422121935313452,399653400.66877455,13523425.62438637
2020-06-02,0.0443799939931786,386551536.7968312,12650338.648643987
2020-06-03,0.043003548892346,421471378.6268757,14762063.7988666
2020-06-04,0.0466617703616072,419389324.1621923,28517836.476595946
2020-06-05,0.0466601041591659,411696916.847378,12375225.819883436
2020-06-06,0.0457441018770135,419138714.3251213,11702679.334509589
2020-06-07,0.0465709682635213,415395883.49535286,11271001.908878936
2020-06-08,0.0461708556128973,412362548.9003472,10996921.396051912
2020-06-09,0.0458180609940183,414965958.5173453,9684445.527470332
2020-06-10,0.0461422302853944,429819663.90962607,10637705.99936509
2020-06-11,0.0477577404397093,385129281.04181415,17065635.81278944
2020-06-12,0.0427733589137023,404436693.9646576,16447986.461726354
2020-06-13,0.0449684112844385,406012477.0059094,16470304.123237198
2020-06-14,0.0450958725965192,392670982.7581999,13752394.969134308
2020-06-15,0.0436301092002033,388859436.9598387,11898060.723971829
2020-06-16,0.0432066041114494,391203059.2843524,21414146.847399097
2020-06-17,0.0435250632415177,403633204.61369306,14249870.224392612
2020-06-18,0.0448625077431864,405386112.76405823,17493650.062335104
2020-06-19,0.0449879688884406,401825113.26233286,14684033.700865343
2020-06-20,0.0446597418274644,401898344.8610671,15848259.070753068
2020-06-21,0.0447295949010827,399466410.6448624,12717574.6917675
2020-06-22,0.0443705273254381,408141771.2072624,13669863.433238251
2020-06-23,0.0453769270243667,408646574.5771624,13982968.833278095
2020-06-24,0.0454233802261878,386691563.3913112,11944934.902073031
2020-06-25,0.0429657292704752,382336223.31719935,11816882.08761168
2020-06-26,0.0424818025955201,377637531.7992593,11064099.700072642
2020-06-27,0.0418913389417206,366336168.87383497,8697797.371111225
2020-06-28,0.0406791677116971,369569332.2590271,9464659.885982016
2020-06-29,0.0410969797348668,372598279.72001326,6870965.926195677
2020-06-30,0.0413859993100833,375701050.90852267,6302131.357482879
2020-07-01,0.0417445612166963,386271584.1437767,8267685.223968534
2020-07-02,0.0429022460319832,375716491.7402179,7294637.644286956
2020-07-03,0.0417287400109715,382858868.4403215,6089761.111711518
2020-07-04,0.0425132881293449,383313577.1626776,7448895.668813662
2020-07-05,0.0425954256696479,379350658.6265743,6172289.159118783
2020-07-06,0.0421517524028838,391566378.2126289,7571514.2774929
2020-07-07,0.0435073753617929,390885973.48784906,7971612.798168798
2020-07-08,0.0434462308456982,425314083.8642801,8796203.961370792
2020-07-09,0.0472571204346152,420925187.3561986,14159805.278132215
2020-07-10,0.0467565141378872,412106820.5817858,19880971.936863944
2020-07-11,0.0457926730816094,416828456.1554743,12368051.946321571
2020-07-12,0.0462998810742802,412429437.9043508,10353186.77374994
2020-07-13,0.0459102589088652,423036901.5571141,9727864.65407889
2020-07-14,0.0470553778486569,420447749.63530606,11698250.940383002
2020-07-15,0.0466850251733798,412099482.43701714,11743304.42191889
2020-07-16,0.0457888313869784,403022412.0571665,10280833.115618626
2020-07-17,0.0447877680831227,404798132.4740468,12006223.9911673
2020-07-18,0.0449714201675578,473869877.2353543,8716959.742080864
2020-07-19,0.0529409296211598,457949375.9560043,35693136.79566168
2020-07-20,0.0508705413240845,442400858.2941317,31829778.763595
2020-07-21,0.0491565539963207,449513973.36940056,18612197.752223995
2020-07-22,0.049957583069087,458452918.24467313,16234489.158236291
2020-07-23,0.0509392131439569,449958467.1437122,15428093.050677205
2020-07-24,0.0500142410344788,454251337.144415,15499248.493397783
2020-07-25,0.0504723707994319,456989998.069349,19799895.681500703
2020-07-26,0.0507876528746416,446191839.0117213,11374308.68962037
2020-07-27,0.0495479437909997,442217076.47976273,16923442.34953697
2020-07-28,0.0491830664912625,455333594.3713757,18839621.772748977
2020-07-29,0.0504808859484465,460755824.1205458,15394629.66015238
2020-07-30,0.0511190853833615,461533239.2611058,14434071.154628472
2020-07-31,0.0511850320191928,465101109.2813807,11227479.775188703
2020-08-01,0.0516924170889475,497551979.2868521,12764631.9310609
2020-08-02,0.0554534213272748,485196563.2019533,22106736.132758185
2020-08-03,0.0538634996710251,502804464.7069792,30594084.51962896
2020-08-04,0.0559237318394513,495376130.83733445,18296454.09064977
2020-08-05,0.0549843207795009,503064316.1926646,15696955.220832257
2020-08-06,0.056000518770223,556585552.0811696,14039308.298302822
2020-08-07,0.0618698532862235,564635676.7587869,31081408.579851437
2020-08-08,0.0626615492178929,562194840.6559732,67988894.15464957
2020-08-09,0.0624550029157918,565871921.7284287,15205473.253561936
2020-08-10,0.0628632450148225,563140608.7955813,17086730.681558777
2020-08-11,0.0623936945233752,547962230.701621,17173645.727032226
2020-08-12,0.0609437380330655,544369597.5776685,53877450.43295929
2020-08-13,0.0604589137975923,553747049.2258668,16834829.691347536
2020-08-14,0.0615443963582074,559522540.4006325,14177275.775917675
2020-08-15,0.062210071069453,574557789.9853091,12603219.616797945
2020-08-16,0.0639649577009774,596770376.843484,13237066.07235245
2020-08-17,0.0662497242713304,727738809.6029286,19492319.308335748
2020-08-18,0.0807611922823822,666053987.6879269,48405307.223545454
2020-08-19,0.0739626553464577,637505463.4473025,50776998.64290976
2020-08-20,0.070833940390904,676742397.0797722,31048340.80982821
2020-08-21,0.075263170833246,668534364.2271606,21326612.64533159
2020-08-22,0.0744088431103647,751714898.0180113,40031909.24855521
2020-08-23,0.0834444296709593,877935403.9598856,47576165.264440514
2020-08-24,0.0976041441946335,835508096.5813973,84353182.24549986
2020-08-25,0.0925316096220171,845629974.7970077,70585917.369043
2020-08-26,0.0942568656688502,874234375.4460341,94445134.05492868
2020-08-27,0.0972453821799418,834957371.0007194,85801973.90828408
2020-08-28,0.0928982328970858,968733406.1496602,76034442.5482129
2020-08-29,0.1077789148253775,1254596329.5272465,91066318.3496191
2020-08-30,0.1400605598955374,1157567866.4172575,244306318.88303575
2020-08-31,0.129146024262163,1269114772.460437,297236312.7229114
2020-09-01,0.1408319345162424,1415686000.780754,172377223.2568638
2020-09-02,0.1568073389737461,1441476833.7104845,256182377.58167744
2020-09-03,0.1601796411422798,1249782220.5924132,171665038.29360878
2020-09-04,0.1386800881049671,1227498166.2521863,165995312.822916
2020-09-05,0.1367312603112458,998027175.9659252,165633020.38204673
2020-09-06,0.1108878901947041,1241032810.5822637,164113643.95851737
2020-09-07,0.1355550389198489,1223339482.9888654,132065858.59276344
2020-09-08,0.135872447421304,1130507534.8119917,102101979.49250428
2020-09-09,0.1257693326392572,1133121937.536477,49057075.605943486
2020-09-10,0.1259024375180422,1184922634.2283442,37110126.09168992
2020-09-11,0.1316580704844447,1180541937.943845,42721505.44359607
2020-09-12,0.1305088317055755,1153567464.311881,37415161.50606696
2020-09-13,0.1279540893152016,1079994573.9906006,39034628.412409365
2020-09-14,0.1199993971234,1092624878.3765292,60022209.10092159
2020-09-15,0.121402764277548,1089984539.7085707,38391884.85225128
2020-09-16,0.121028011711923,1000464494.0808984,39551781.26202406
2020-09-17,0.1110606468750074,948502352.8286586,43565923.78916641
2020-09-18,0.1052413825279646,984562633.053334,43671612.48941674
2020-09-19,0.1094347817983278,1033609447.599424,58327440.848594345
2020-09-20,0.1148454941904744,1009791870.5427125,49296473.20966156
2020-09-21,0.1121990967394345,974548403.1422266,32719288.86412988
2020-09-22,0.1077984116215333,972792337.1782656,49494520.39644063
2020-09-23,0.1081230338340156,945157894.120358,28555790.001134027
2020-09-24,0.1049471742270968,974412318.503178,26126972.34622433
2020-09-25,0.1082538408307033,1031780281.5249666,26935177.41590405
2020-09-26,0.1150165982909151,1083693884.3017297,28858216.6803344
2020-09-27,0.1208165117992754,1094604553.9512095,34765160.22931333
2020-09-28,0.1215385329394153,1066542761.1732832,31744597.186888043
2020-09-29,0.1186774458748249,1076737413.468865,25173374.14596752
2020-09-30,0.1203808287321966,1025280537.2456148,23663490.985946964
