date,prices,market_caps,total_volumes
2018-06-07,4.7599365163078975,0.0,45779929.05633715
2018-06-08,4.706363380851842,0.0,43903151.53322292
2018-06-09,4.971429502472776,0.0,80184515.63194144
2018-06-10,5.1105700640115685,0.0,51007687.1673298
2018-06-11,4.226070982940137,0.0,80392852.5449308
2018-06-12,4.360904772621183,0.0,62431403.85028046
2018-06-13,4.078345292407368,0.0,56636660.035189696
2018-06-14,3.988941890410424,0.0,51939367.913755804
2018-06-15,4.22302666537951,0.0,47481676.5246396
2018-06-16,3.981347511183379,0.0,32268267.364337
2018-06-17,4.018828696860473,0.0,18151977.74473688
2018-06-18,3.943790649011366,0.0,21538206.39525771
2018-06-19,4.01213957098882,0.0,21225627.099076275
2018-06-20,5.278380799372324,0.0,182420120.53015283
2018-06-21,4.932644976766066,1479793493.0298195,60444090.02812064
2018-06-22,4.6616780295987885,1398503408.8796363,46498428.421450265
2018-06-23,4.21874505538262,1265623516.614786,40371692.74993444
2018-06-24,3.9772643382708033,1193179301.481241,55031809.1036
2018-06-25,3.773612366976847,1132083710.093054,64146616.07778005
2018-06-26,3.8701543745532914,1161046312.3659875,37285851.94725554
2018-06-27,3.702234718441831,1110670415.5325494,18636326.62155879
2018-06-28,3.8082790998781246,1142483729.9634373,26539028.372686893
2018-06-29,3.6513583354667287,1095407500.6400187,16792033.537436966
2018-06-30,3.7744671269592063,1132340138.087762,21005831.369279765
2018-07-01,3.802225332778919,1140667599.8336756,23400476.321520425
2018-07-02,3.752672443269417,1125801732.9808252,19948278.07991677
2018-07-03,4.015157280167843,1204547184.0503528,671250102.1196141
2018-07-04,3.9013328830018135,1170399864.900544,130697043.2870935
2018-07-05,3.918437871814036,1175531361.544211,18098615.9870717
2018-07-06,3.877155203893214,1163146561.1679642,21928748.99092853
2018-07-07,3.830058082870575,1149017424.8611724,19434619.470332205
2018-07-08,3.8923713268063542,1167711398.0419064,48850469.0520991
2018-07-09,3.877734090462901,1163320227.13887,24551167.79663396
2018-07-10,3.726146274489381,1117843882.3468142,23421402.030246947
2018-07-11,3.492866675377713,1047860002.613314,28666958.58152144
2018-07-12,3.6018045949225743,1080541378.4767723,55006298.91368646
2018-07-13,3.485402533358205,1045620760.0074614,24069865.518941987
2018-07-14,3.461828919413892,1038548675.8241676,19748927.154000204
2018-07-15,3.427415218197467,1028224565.4592402,13319292.354184462
2018-07-16,3.539856761680136,1061957028.5040408,23289097.91932759
2018-07-17,3.646274320276931,1093882296.083079,29391387.06184693
2018-07-18,3.8078054266211416,1142341627.9863424,28126819.60460226
2018-07-19,3.774267585072987,1132280275.521896,41928446.05233448
