date,prices,market_caps,total_volumes
2020-08-14,0.0809199456837093,0.0,38413022.85830442
2020-08-15,0.0664034329274496,0.0,141056015.71059108
2020-08-16,0.0507836488352479,0.0,43150410.9991623
2020-08-17,0.0610798358274407,32764630.85121936,33700874.11468801
2020-08-18,0.0549744437011203,71710538.34728706,16214299.086304104
2020-08-19,0.0515318576037376,27179712.527231,10332400.202602528
2020-08-20,0.0520636127374682,27493916.17453872,9963695.765797378
2020-08-21,0.0536302597331159,28279406.591125283,9424347.314720849
2020-08-22,0.0452126997719007,24009614.809057653,7527979.839614277
2020-08-23,0.0458905646298572,24090486.895097356,6083058.910311063
2020-08-24,0.0438946771269844,22962628.50928493,4227631.719888001
2020-08-25,0.0507438225953167,27168249.83794978,10239498.552758126
2020-08-26,0.0479377302464106,25402089.895418823,8532452.99916796
2020-08-27,0.057674199238858,30108637.736775987,12670984.520775134
2020-08-28,0.0747680010108877,38187280.848091885,45296738.49639134
2020-08-29,0.0696389497013276,36849611.38322073,39457711.73723678
2020-08-30,0.0722111833443788,37808518.96627106,17197222.52001805
2020-08-31,0.0663746809259926,34940999.500808366,14147017.30427379
2020-09-01,0.0701684506409435,37134889.26550639,20469000.79594505
2020-09-02,0.0595658846293665,32083016.83984324,20975930.24500501
2020-09-03,0.0589496719048314,31112450.574001618,14011765.693594417
2020-09-04,0.0438028933235394,23502539.420371585,9689938.145729622
2020-09-05,0.0452592609097982,23870764.6042988,8399039.977572208
2020-09-06,0.0375620510781068,19907059.83357995,6847932.440496331
2020-09-07,0.0408746138225842,21735188.30085096,6679123.931193829
2020-09-08,0.0374004970985055,19869384.311905067,4848819.809017751
2020-09-09,0.0496962829696865,30097969.8249378,29253868.92490956
2020-09-10,0.0481422946554627,27980854.22633516,23512384.2121361
2020-09-11,0.049497185141519,28774725.85232785,12851239.344785864
2020-09-12,0.0515838059687057,30076959.05069737,12155551.743468707
2020-09-13,0.0492738526911113,28610561.77032157,6050310.781794421
2020-09-14,0.0435438106221225,25389988.37485533,7655042.404292708
2020-09-15,0.0465187198750442,27160928.083521724,8368916.0149297
2020-09-16,0.0424076854484547,24732176.34982866,10745837.404529566
2020-09-17,0.0442596090644038,25783906.95643708,8089795.034619294
2020-09-18,0.0439038809459873,25607599.21340898,4665499.841844167
2020-09-19,0.0440451270130647,25641844.24031601,6067314.103558236
2020-09-20,0.046695344737306,27174359.378719803,6595913.136161331
2020-09-21,0.042864246839614,25118880.366003487,4454218.4615715295
2020-09-22,0.0383925884361874,22465557.463039637,6063748.455554427
2020-09-23,0.0440459811000474,25785063.237957794,6786593.8870378565
2020-09-24,0.0426190146854952,25086025.91912656,15777756.815642038
2020-09-25,0.0476009556669336,27985144.522712205,18374311.27478605
2020-09-26,0.0486595592378243,28718415.616723128,14543039.453968173
2020-09-27,0.0464881026015379,27408814.898334585,5451525.733118068
2020-09-28,0.0431888648029589,25230719.857144337,11121225.205693647
2020-09-29,0.0417832193516274,24541282.7262583,8676151.155402126
2020-09-30,0.043473268651673,25624606.51347952,5616514.848664236
2020-10-01,0.0460530166068992,27178727.401025537,10377664.147465017
2020-10-02,0.0423793462600407,24994888.61465281,6246856.118816022
2020-10-03,0.0408872544428614,24141378.43243764,7116754.236719202
2020-10-04,0.0452267667774851,26705861.473703917,6790131.074137727
2020-10-05,0.0483168571027969,28359900.153883297,7574746.003306323
2020-10-06,0.0505110876014429,30312613.537436564,13460979.227963632
2020-10-07,0.0464383019709593,27731007.780272234,7671148.332148545
2020-10-08,0.0451970761881778,26951825.44282919,4023733.72917838
2020-10-09,0.0474379325250979,28153988.034946825,3883353.737213988
2020-10-10,0.0497244633858403,29760825.639897503,4811641.736300997
2020-10-11,0.0457265795511362,27379341.708747845,6329893.547661008
2020-10-12,0.0488346417399951,29205832.071622547,5359758.24204619
2020-10-13,0.0475040485551382,28764399.779407505,7808264.055442985
2020-10-14,0.0464687111572033,28065597.709960517,6119465.493889956
2020-10-15,0.0459102700653569,27716155.50210457,3987797.753568319
2020-10-16,0.0449264752944153,27269818.68271353,3210943.753081882
2020-10-17,0.0435423290836537,26365818.45193117,5447126.811880885
2020-10-18,0.0431945472661216,26114954.315242484,2787076.3431993644
2020-10-19,0.0426208888487989,25750774.45032432,3224502.07583578
2020-10-20,0.0408972461676801,24838355.18311495,7295524.94043466
2020-10-21,0.0388587350353829,23456065.4064703,5298695.963204342
2020-10-22,0.0383468330367809,23163888.984685197,6280008.991272546
2020-10-23,0.0398250300917642,24094287.27478645,5126307.174822419
2020-10-24,0.04004637009109,24174580.76583277,6179056.5873949975
2020-10-25,0.0407921941792871,24662812.31209788,5027690.418681683
2020-10-26,0.0393713990637794,23805627.46977022,3618707.161274029
2020-10-27,0.0379200481149961,23018469.143125966,4207868.1480748085
2020-10-28,0.0378214302120828,22878669.27050456,2990550.0295831626
2020-10-29,0.03528016426231,21468685.96245161,4633841.795078323
2020-10-30,0.037591594185384,22810694.19785117,4785444.412753975
2020-10-31,0.0357043261922307,21683852.11574732,4318853.257796808
2020-11-01,0.0356816751017719,21679540.23987317,2094053.432550632
2020-11-02,0.0353804893960729,21475146.78376217,2176589.4660942648
2020-11-03,0.0352876966732515,21440080.88669559,2423308.5177614084
2020-11-04,0.0308514447540362,18740526.095841177,3816908.544880214
2020-11-05,0.0316724195540616,19176165.14452672,3492012.594851321
2020-11-06,0.0340337152645986,20612085.700430386,6974327.527382435
2020-11-07,0.0375116615609724,22796245.85622736,4173838.8102182974
2020-11-08,0.0363490118400614,21977995.068716727,6927774.943784848
